"Canon EOS 60D body - 18 MPx LCD 3.0""",2499,In stoc,http://www.f64.ro/canon-eos-60d-body-18-mpx-lcd-3-0-.html,http://d36q6c69x3soxy.cloudfront.net/template_new/i/star_full_orange_small.png
Nikon D3100 body,1098,In stoc,http://www.f64.ro/nikon-d3100-body.html,http://d36q6c69x3soxy.cloudfront.net/template_new/i/star_full_orange_small.png
Canon EOS 6D body - CMOS Full Frame 20 Mpx ( WiFi + GPS ),4999,In curandDin 2014-10-29,http://www.f64.ro/canon-eos-6d-body-cmos-full-frame-20-mpx-wifi-gps-.html,http://d36q6c69x3soxy.cloudfront.net/template_new/i/star_full_orange_small.png
Nikon D750 body,10498,Stoc limitat,http://www.f64.ro/nikon-d750-body.html,http://d36q6c69x3soxy.cloudfront.net/template_new/i/star_full_orange_small.png
Canon EOS 7D body - 18 MPx LCD 3 inch 8 fps LiveView filmare Full HD,3996,In stoc,http://www.f64.ro/canon-eos-7d-body-18-mpx-lcd-3-inch-8-fps-liveview-filmare-full-hd.html,http://d36q6c69x3soxy.cloudfront.net/template_new/i/star_full_orange_small.png
Nikon D5200 Body,2548,Stoc limitat,http://www.f64.ro/nikon-d5200-body.html,http://d36q6c69x3soxy.cloudfront.net/template_new/i/star_full_orange_small.png
Nikon D3200 kit 18-55mm VR II AF-s DX,1999,In stoc,http://www.f64.ro/nikon-d3200-kit-18-55mm-vr-ii-af-s-dx.html,N/A
Nikon D5300 kit 18-55mm f/3.5-5.6G VR II negru,2998,In stoc,http://www.f64.ro/nikon-d5300-kit-18-55mm-f-3-5-5-6g-vr-ii-negru.html,N/A
Canon EOS 60D kit 18-55mm F/3.5-5.6 IS II - 18 Mpx LCD 3,2999,In stoc,http://www.f64.ro/canon-eos-60d-kit-18-55mm-f-3-5-5-6-is-ii-18-mpx-lcd-3-5-3-fps-liveview-video-full-hd.html,N/A
Nikon D5100 body,1699,In stoc,http://www.f64.ro/nikon-d5100-body.html,http://d36q6c69x3soxy.cloudfront.net/template_new/i/star_full_orange_small.png
Aparat foto Sony SLT-A58 kit 18-55mm SAM II,1899,In stoc,http://www.f64.ro/aparat-foto-sony-slt-a58-kit-18-55mm-sam-ii.html,http://d36q6c69x3soxy.cloudfront.net/template_new/i/star_full_orange_small.png
Canon EOS 5D Mark III body - full frame 22Mpx ecran 3.2 inci,10998,In stoc,http://www.f64.ro/canon-eos-5d-mark-iii-body-full-frame-22mpx-ecran-3-2-inci.html,http://d36q6c69x3soxy.cloudfront.net/template_new/i/star_full_orange_small.png
Nikon D810 body,9997,Stoc epuizat,http://www.f64.ro/nikon-d810-body.html,http://d36q6c69x3soxy.cloudfront.net/template_new/i/star_full_orange_small.png
Nikon D3300 kit 18-55mm VR II AF-s DX ,2498,In curand,http://www.f64.ro/nikon-d3300-kit-18-55mm-vr-ii-af-s-dx.html,http://d36q6c69x3soxy.cloudfront.net/template_new/i/star_full_orange_small.png
Canon EOS 600D Body - 18 MPx LCD 3 inch 3.7 fps LiveView filmare Full HD,1698,Stoc limitat,http://www.f64.ro/canon-eos-600d-body-18-mpx-lcd-3-inch-3-7-fps-liveview-filmare-full-hd.html,http://d36q6c69x3soxy.cloudfront.net/template_new/i/star_full_orange_small.png
Sony Alpha A5000 KIT (ILCE-5000L/B) + SEL16-50mm,1799,In stoc,http://www.f64.ro/sony-alpha-a5000-kit-ilce-5000l-b-sel16-50mm.html,http://d36q6c69x3soxy.cloudfront.net/images/products/nt_160/Sony-Alpha-A5000-ILCE-5000L-B--SEL16-50mm-31524.jpg
Sony Alpha A5100 (ILCE-5100L/B) + SEL16-50mm - aparat foto mirrorless cu WiFi si NFC,2798,In stoc,http://www.f64.ro/sony-alpha-a5100-ilce-5100l-b-sel16-50mm-aparat-foto-mirrorless-cu-wifi-si-nfc.html,http://d36q6c69x3soxy.cloudfront.net/images/products/nt_160/Sony-Alpha-A5100--ILCE-5100L-B--SEL16-50mm-aparat-foto-mirrorless-cu-WiFi-si-NFC-36343.jpg
Sony Alpha A6000 kit PZ 16-50mm f/3.5-5.6 OSS - aparat foto mirrorless cu Wi-Fi si NFC,3599,In stoc,http://www.f64.ro/sony-alpha-a6000-kit-pz-16-50mm-f-3-5-5-6-oss-aparat-foto-mirrorless-cu-wi-fi-si-nfc.html,http://d36q6c69x3soxy.cloudfront.net/template_new/i/star_full_orange_small.png
Sony Alpha A6000 kit SEL16-50mm F3.5-5.6 + SEL55-210mm Wi-Fi/NFC negru,4749,In stoc,http://www.f64.ro/sony-alpha-a6000-kit-sel16-50mm-f3-5-5-6-sel55-210mm-wi-fi-nfc-negru.html,N/A
Sony A3000 kit SEL 18-55 F3.5-5.6 - 20 Mpx Full HD,1349,In stoc,http://www.f64.ro/sony-a3000-kit-sel-18-55-f3-5-5-6-20-mpx-full-hd.html,http://d36q6c69x3soxy.cloudfront.net/template_new/i/star_full_orange_small.png
Sony A7S body - 12.2Mpx Full Frame 4K necomprimat prin HDMI Wi-Fi,9299,In stoc,http://www.f64.ro/sony-a7s-body-12-2mpx-full-frame-4k-necomprimat-prin-hdmi-wi-fi.html,http://d36q6c69x3soxy.cloudfront.net/template_new/i/star_full_orange_small.png
Olympus KIT E-PL5 argintiu + EZ-M1442 II R silver + EZ-M4015 R + Bonus card wireless 8GB FlashAir ,1998,In stoc,http://www.f64.ro/olympus-kit-e-pl5-argintiu-ez-m1442-ii-r-silver-ez-m4015-r-bonus-card-wireless-8gb-flashair.html,N/A
Panasonic Lumix DMC-GH4 body,7398,Precomanda,http://www.f64.ro/panasonic-lumix-dmc-gh4-body.html,http://d36q6c69x3soxy.cloudfront.net/template_new/i/star_full_orange_small.png
Samsung NX2000 alb kit 20-50mm f/3.5-5.6,1299,In stoc,http://www.f64.ro/samsung-nx2000-alb-kit-20-50mm-f-3-5-5-6.html,http://d36q6c69x3soxy.cloudfront.net/template_new/i/star_full_orange_small.png
Sony A7R body - 36.3Mpx Full Frame Full HD necomprimat Wi-Fi,8398,Stoc limitat,http://www.f64.ro/sony-a7r-body-36-3mpx-full-frame-full-hd-necomprimat-wi-fi.html,http://d36q6c69x3soxy.cloudfront.net/template_new/i/star_full_orange_small.png
Sony Alpha A5000 argintiu (ILCE-5000L/S) + SEL16-50mm,1799,In stoc,http://www.f64.ro/sony-alpha-a5000-argintiu-ilce-5000l-s-sel16-50mm.html,N/A
Sony Alpha A5100(ILCE-5100L/T) maro + SEL16-50mm - aparat foto mirrorless cu WiFi si NFC,2798,In stoc,http://www.f64.ro/sony-alpha-a5100-ilce-5100l-t-maro-sel16-50mm-aparat-foto-mirrorless-cu-wifi-si-nfc.html,N/A
Sony Alpha A5000 KIT(ILCE-5000L/B) + SEL16-50mm +SEL55-210,2899,In stoc,http://www.f64.ro/sony-alpha-a5000-kit-ilce-5000l-b-sel16-50mm-sel55-210.html,N/A
Olympus KIT PEN E-PL5 negru + EZ-M1442 II R + EZ-M4015 R + Bonus card wireless 8GB FlashAir ,1998,In stoc,http://www.f64.ro/olympus-kit-pen-e-pl5-negru-ez-m1442-ii-r-ez-m4015-r-bonus-card-wireless-8gb-flashair.html,http://d36q6c69x3soxy.cloudfront.net/template_new/i/star_full_orange_small.png
Olympus OM-D E-M1 negru - body,5999,Stoc limitat,http://www.f64.ro/olympus-om-d-e-m1-negru-body.html,http://d36q6c69x3soxy.cloudfront.net/template_new/i/star_full_orange_small.png
Samsung NX2000 negru kit 20-50mm f/3.5-5.6,1299,In stoc,http://www.f64.ro/samsung-nx2000-negru-kit-20-50mm-f-3-5-5-6.html,http://d36q6c69x3soxy.cloudfront.net/template_new/i/star_full_orange_small.png
Sony A7 kit FE 28-70mm f/3.5-5.6 OSS - 24.3Mpx Full Frame AF hibrid 5 fps Wi-Fi,6499,In stoc,http://www.f64.ro/sony-a7-kit-fe-28-70mm-f-3-5-5-6-oss-24-3mpx-full-frame-af-hibrid-5-fps-wi-fi.html,http://d36q6c69x3soxy.cloudfront.net/template_new/i/star_full_orange_small.png
Fujifilm X-T1 kit XF EBC 18-55mm f/2.8-4 negru,7398,In curand,http://www.f64.ro/fujifilm-x-t1-kit-xf-ebc-18-55mm-f-2-8-4-negru.html,http://d36q6c69x3soxy.cloudfront.net/template_new/i/custom_ribbon_left_small.png
Samsung NX300 maro kit 18-55mm f/3.5-5.6 OIS,1798,In curand,http://www.f64.ro/samsung-nx300-maro-kit-18-55mm-f-3-5-5-6-ois.html,http://d36q6c69x3soxy.cloudfront.net/template_new/i/b.gif
Sony A7 body - 24.3Mpx Full Frame AF hibrid 5 fps Wi-Fi,5599,In curand,http://www.f64.ro/sony-a7-body-24-3mpx-full-frame-af-hibrid-5-fps-wi-fi.html,http://d36q6c69x3soxy.cloudfront.net/template_new/i/star_full_orange_small.png
Leica M9-P Digital Rangefinder body argintiu cromat,22998,Stoc limitat,http://www.f64.ro/leica-m9-p-digital-rangefinder-body-argintiu-cromat.html,http://d36q6c69x3soxy.cloudfront.net/images/products/nt_160/leica-m9-p-digital-rangefinder-body-argintiu-cromat-23374.jpg
Voigtlander Bessa R2M Rangefinder (negru),2849,Stoc limitat,http://www.f64.ro/voigtlander-bessa-r2m-rangefinder-negru-.html,http://d36q6c69x3soxy.cloudfront.net/images/products/nt_160/voigtlander-bessa-r2m-rangefinder-negru-10798.jpg
